Provincia,Punto Digital,Actividad,Eje,Categoría,Subcategoría,Menores de 12,De 12 a 20,De 21 a 65,Mayores de 65,Asistentes totales por ejes,% por Ejes,fecha
CORDOBA,Justiniano Posse,Funcionamiento de vacunatorio municipal,Servicio municipal,Actividades municipales,--,600,350,350,300,1600,0.32 %,2021-08-01
CORDOBA,Justiniano Posse,Talleres culturales: Ajedrez,Aprendé más,Otros,--,40,20,30,0,90,0.02 %,2021-08-01
CORDOBA,Justiniano Posse,"Talleres culturales: Idiomas: ingles, francés e italiano",Aprendé más,Idiomas,--,0,35,40,0,75,0.02 %,2021-08-01
CORDOBA,Justiniano Posse,Apoyo Escolar,Aprendé más,Apoyo escolar,--,35,24,0,0,59,0.01 %,2021-08-01
CATAMARCA,San Fernando del Valle IV,Curso de Excel avanzado,@prender la compu,Alfabetización digital,--,0,16,100,0,116,0.02 %,2021-08-01
CATAMARCA,San Fernando del Valle IV,Curso de Exel Basico,@prender la compu,Alfabetización digital,--,0,24,68,4,96,0.02 %,2021-08-01
ENTRE RIOS,Viale,Deportes para personas con parálisis cerebral,Videoconferencias,Discapacidad,--,0,4,28,0,32,0.01 %,2021-08-01
ENTRE RIOS,Viale,Procesos didácticos en la educación remota,Videoconferencias,Educación,--,0,24,41,0,65,0.01 %,2021-08-01
ENTRE RIOS,Viale,Procesos didácticos en la educación remota,Videoconferencias,Educación,--,0,21,40,0,61,0.01 %,2021-08-01
ENTRE RIOS,Viale,Aprendemos sobre los Juegos Olímpicos,Aprendé más,Apoyo escolar,--,0,72,144,0,216,0.04 %,2021-08-01
CORDOBA,Cintra,APOYO ESCOLAR,Aprendé más,Apoyo escolar,--,19,9,0,0,28,0.01 %,2021-08-01
CORDOBA,Cintra,Tramites anses,Trámites,Trámites ANSES,Registro de antecedentes penales,0,0,6,5,11,0.00 %,2021-08-01
CORDOBA,Cintra,Alfabetización digital,@prender la compu,Alfabetización digital,--,6,7,18,0,31,0.01 %,2021-08-01
CORDOBA,Cintra,Cuentas en CiDi,Trámites,Trámites en general,Constancia de inscripción,0,0,19,8,27,0.01 %,2021-08-01
CORDOBA,Cintra,vacunación covid-19,Trámites,Trámites en general,Constancia de inscripción,0,39,69,83,191,0.04 %,2021-08-01
CORDOBA,Cintra,Navegación libre,@prender la compu,Navegación libre,--,9,37,25,6,77,0.02 %,2021-08-01
CORDOBA,Cintra,Paicor,Trámites,Trámites en general,Constancia de inscripción,29,33,0,0,62,0.01 %,2021-08-01
CORDOBA,Cintra,Taller de pintura,Manos a la obra,Otros oficios,Pintura,3,3,4,3,13,0.00 %,2021-08-01
ENTRE RIOS,Crespo,Dibujo para niños y preadolescentes,Aprendé más,Otros,--,15,5,0,0,20,0.00 %,2021-08-01
ENTRE RIOS,Crespo,Taller de Corte y Confección,Manos a la obra,Otros oficios,Corte y confección,0,0,20,0,20,0.00 %,2021-08-01
ENTRE RIOS,Crespo,Inyección Electrónica,Manos a la obra,Otros oficios,Otros,0,0,20,0,20,0.00 %,2021-08-01
ENTRE RIOS,Crespo,Mi espacio Joven,Servicio municipal,Actividades municipales,--,0,18,0,0,18,0.00 %,2021-08-01
ENTRE RIOS,Crespo,"Maternidad, Lactancia y Familia",Servicio municipal,Actividades municipales,--,0,0,10,0,10,0.00 %,2021-08-01
JUJUY,La Quiaca I,Navegación Libre por Internet,@prender la compu,Navegación libre,--,7,18,41,7,73,0.01 %,2021-08-01
JUJUY,La Quiaca I,Reuniones Deportivas por parte de Dirección de Deportes de la Municipalidad de La Quiaca,Servicio municipal,Otros,--,0,7,48,0,55,0.01 %,2021-08-01
CORDOBA,Laboulaye,VC: “Tecnología y Solidaridad: los Puntos Digitales en la Comunidad”,Videoconferencias,Derechos Ciudadanos,--,0,0,2,0,2,0.00 %,2021-08-01
CORDOBA,Laboulaye,Trámites,Trámites,Trámites ANSES,Registro de antecedentes penales,0,30,50,5,85,0.02 %,2021-08-01
CORDOBA,Laboulaye,Habilidades Digitales Básicas,Servicio municipal,Capacitación,--,0,0,24,0,24,0.00 %,2021-08-01
CORDOBA,Laboulaye,Tu Retrato en Pixel art,@prender la compu,Programación,--,3,0,2,0,5,0.00 %,2021-08-01
CORDOBA,Laboulaye,Uso de Homebanking y Cajero Automático,Aprendé más,Talleres País Digital,--,0,0,4,7,11,0.00 %,2021-08-01
MENDOZA,General Alvear,Capacitación Marketing Digital para comerciantes y empleados de comercio,Aprendé más,Capacitación en tecnologías,--,0,0,360,0,360,0.07 %,2021-08-01
MENDOZA,General Alvear,Alfabetización Digital,Aprendé más,Capacitación en tecnologías,--,0,0,60,0,60,0.01 %,2021-08-01
MENDOZA,General Alvear,Capacitación Impresión 3D,Servicio municipal,Capacitación,--,0,0,70,0,70,0.01 %,2021-08-01
MENDOZA,General Alvear,Introducción al Mundo 3D,Servicio municipal,Capacitación,--,0,0,25,0,25,0.01 %,2021-08-01
MENDOZA,General Alvear,Firma convenios Mercado Municipal,Servicio municipal,Otros,--,0,0,15,0,15,0.00 %,2021-08-01
MENDOZA,General Alvear,Reunión Planes de pagos y contratos,Servicio municipal,Otros,--,0,0,45,0,45,0.01 %,2021-08-01
MENDOZA,General Alvear,Curso/Taller - Mantenimiento básico de tractores,Servicio municipal,Capacitación,--,0,0,112,0,112,0.02 %,2021-08-01
CORDOBA,Inriville,AYUDA ESCOLAR,Aprendé más,Apoyo escolar,--,11,7,0,0,18,0.00 %,2021-08-01
CORDOBA,Inriville,CONECTIVIDAD PARA TODOS,Servicio municipal,Uso libre,--,19,16,9,7,51,0.01 %,2021-08-01
CORDOBA,Inriville,INSCRIPCIÓN VACUNACIÓN ANTIGRIPAL,Trámites,Trámites PAMI,Constancia de inscripción,0,0,1,3,4,0.00 %,2021-08-01
CORDOBA,Inriville,SANTA MISA VIRTUAL,Servicio municipal,Otros,--,8,19,23,5,55,0.01 %,2021-08-01
CORDOBA,Inriville,INSCRIPCIÓN CRÉDITOS DE LIBRE DISPONIBILIDAD,Trámites,Trámites en general,Constancia de inscripción,0,11,29,17,57,0.01 %,2021-08-01
CORDOBA,Inriville,INSCRIPCIÓN CIUDADANO DIGITAL 1 Y 2 VERIFICADO,Trámites,Trámites en general,Constancia de inscripción,0,59,189,78,326,0.07 %,2021-08-01
CORDOBA,Inriville,INSCRIPCIÓN AL PROGRAMA PRIMER PASO (PPP),Trámites,Trámites en general,Constancia de inscripción,0,11,13,0,24,0.00 %,2021-08-01
CORDOBA,Huinca Renancó,Rotulado de Alimentos para un Consumo Responsable,Aprendé más,Otros,--,0,0,3,0,3,0.00 %,2021-08-01
CORDOBA,Huinca Renancó,Manipulación de Alimentos y Bebidas,Manos a la obra,Oficios digitales,--,0,0,3,0,3,0.00 %,2021-08-01
CORDOBA,Huinca Renancó,Tu Retrato en Pixel Art,@prender la compu,Otros,--,18,0,0,0,18,0.00 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Deportes para personas con parálisis cerebral,Videoconferencias,Discapacidad,--,0,0,5,0,5,0.00 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Procesos didácticos en la educación remota,Videoconferencias,Educación,--,0,0,4,0,4,0.00 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Procesos didácticos en la educación remota,Videoconferencias,Educación,--,0,0,4,0,4,0.00 %,2021-08-01
TUCUMAN,Banda del Río Salí I,VC: “Tecnología y Solidaridad: los Puntos Digitales en la Comunidad”,Videoconferencias,Derechos Ciudadanos,--,0,0,6,0,6,0.00 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Formación como auxiliar apícola,Videoconferencias,Otra videoconferencia,--,0,0,3,0,3,0.00 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Película Jefe en Pañales 2 03/08,Aprendé más,Otros,--,16,4,2,0,22,0.00 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Validación de identidad en Mi Argentina,Trámites,Trámites Mi Argentina,Otros,0,0,12,0,12,0.00 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Fiesta Día de las Infancias,Servicio municipal,"Actividades culturales, deportivas, artísticas",Artísticas y culturales,60,12,0,0,72,0.01 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Atención al Vecino Presencial,Servicio municipal,Información y prevención,--,0,0,59,0,59,0.01 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Atención al Vecino Virtual,Servicio municipal,Información y prevención,--,0,0,42,0,42,0.01 %,2021-08-01
TUCUMAN,Banda del Río Salí I,Trámites Anses,Trámites,Trámites ANSES,Constancia de inscripción,0,0,10,7,17,0.00 %,2021-08-01
MISIONES,Caraguatay,Terminalidad Primaria,Aprendé más,Apoyo escolar,--,0,0,0,0,0,0.00 %,2021-08-01
MISIONES,Caraguatay,Terminalidad Secundaria,Aprendé más,Apoyo escolar,--,0,10,30,0,40,0.01 %,2021-08-01
MISIONES,Caraguatay,Trámites Mi Argentina,Trámites,Trámites en general,Constancia de inscripción,0,34,27,10,71,0.01 %,2021-08-01
MISIONES,Caraguatay,Curso de ingreso al Nivel Superior,Aprendé más,Otros,--,0,0,0,0,0,0.00 %,2021-08-01
MISIONES,Caraguatay,Turnos bancarios.,Trámites,Trámites en general,Constancia de inscripción,0,76,21,36,133,0.03 %,2021-08-01
MISIONES,Caraguatay,Turnos AFIP,Trámites,Trámites AFIP,Registro de antecedentes penales,0,0,0,0,0,0.00 %,2021-08-01
MISIONES,Caraguatay,Trámites ANSES,Trámites,Trámites ANSES,Constancia de inscripción,0,67,45,32,144,0.03 %,2021-08-01
MISIONES,Caraguatay,Navegación libre,@prender la compu,Navegación libre,--,10,39,5,0,54,0.01 %,2021-08-01
MISIONES,Caraguatay,Certificado Único Habilitante para Circulación (CUHC),Trámites,Trámites en general,Constancia de inscripción,0,0,0,0,0,0.00 %,2021-08-01
MISIONES,Caraguatay,Trámites y asesoramientos generales,Trámites,Trámites en general,Constancia de inscripción,0,64,41,29,134,0.03 %,2021-08-01
MISIONES,Caraguatay,Visitas e informes del funcionamiento P.D,Aprendé más,Otros,--,0,23,3,5,31,0.01 %,2021-08-01
MISIONES,Caraguatay,Inscripciones a Becas Progresar,Trámites,Trámites Progresar,--,0,17,5,0,22,0.00 %,2021-08-01
MISIONES,Caraguatay,“Trabaja Misiones Joven” lanza Cursos Virtuales de Marketing Digital y de Programación con React Native.,Aprendé más,Capacitación en tecnologías,--,0,0,32,0,32,0.01 %,2021-08-01
MISIONES,Salto Encantado,Deportes para personas con parálisis cerebral,Videoconferencias,Discapacidad,--,0,0,3,0,3,0.00 %,2021-08-01
MISIONES,Salto Encantado,AFIP (2021),Trámites,Trámites AFIP,Constancia de inscripción,0,0,43,0,43,0.01 %,2021-08-01
MISIONES,Salto Encantado,Armado de Curriculum Vitae (2021),Manos a la obra,Inserción laboral,--,0,6,11,0,17,0.00 %,2021-08-01
MISIONES,Salto Encantado,Trámites en línea / ANSES (2021),Trámites,Trámites ANSES,Constancia de inscripción,0,107,567,32,706,0.14 %,2021-08-01
MISIONES,Salto Encantado,Actividades Varias (2021),Servicio municipal,Otros,--,12,33,77,9,131,0.03 %,2021-08-01
MISIONES,Salto Encantado,Centro de Apoyo Pedagógico y Tecnológico,Aprendé más,Apoyo escolar,--,36,56,32,0,124,0.02 %,2021-08-01
MISIONES,Salto Encantado,Curso de Computación Básica (2021),@prender la compu,Alfabetización digital,--,45,64,54,0,163,0.03 %,2021-08-01
MISIONES,Salto Encantado,Alfabetización Digital (2021),@prender la compu,Alfabetización digital,--,0,7,3,0,10,0.00 %,2021-08-01
MISIONES,Salto Encantado,Vacunas COVID19,Servicio municipal,Información y prevención,--,0,0,22,5,27,0.01 %,2021-08-01
MISIONES,Salto Encantado,ROBÓTICA,Aprendé más,Capacitación en tecnologías,--,77,34,5,0,116,0.02 %,2021-08-01
MISIONES,Salto Encantado,Día de las Infancias,Servicio municipal,"Actividades culturales, deportivas, artísticas",Artísticas y culturales,99,105,35,5,244,0.05 %,2021-08-01
BUENOS AIRES,Mar del Plata III (Polideportivo Libertad),Diseño Grafico - Canva,Manos a la obra,Oficios digitales,--,0,0,16,0,16,0.00 %,2021-08-01
BUENOS AIRES,Mar del Plata III (Polideportivo Libertad),Taller de Pequeños Emprendedores,Manos a la obra,Oficios digitales,--,0,0,17,0,17,0.00 %,2021-08-01
BUENOS AIRES,Mar del Plata III (Polideportivo Libertad),Taller de Pequeños Emprendedores,Manos a la obra,Oficios digitales,--,0,0,10,0,10,0.00 %,2021-08-01
BUENOS AIRES,Mar del Plata III (Polideportivo Libertad),ADMINISTRADOR DE REDES COMERCIALES (COMUNITY MANAGER),Manos a la obra,Oficios digitales,--,0,0,69,0,69,0.01 %,2021-08-01
BUENOS AIRES,Mar del Plata III (Polideportivo Libertad),Diseño Grafico - Canva,Manos a la obra,Oficios digitales,--,0,0,15,0,15,0.00 %,2021-08-01
BUENOS AIRES,Mar del Plata III (Polideportivo Libertad),Programación de Videojuegos para Niños 1,@prender la compu,Programación,--,24,8,0,0,32,0.01 %,2021-08-01
BUENOS AIRES,Mar del Plata III (Polideportivo Libertad),Programación Videojuegos para Niños 2,@prender la compu,Programación,--,10,4,0,0,14,0.00 %,2021-08-01
BUENOS AIRES,Mar del Plata III (Polideportivo Libertad),Clases de Computación,Servicio municipal,Articulacion municipales,--,0,23,0,0,23,0.00 %,2021-08-01
BUENOS AIRES,San Nicolás de los Arroyos I,Uso Libre de PC,@prender la compu,Navegación libre,--,0,200,600,0,800,0.16 %,2021-08-01
CORDOBA,Estancia Vieja,OBTENCIÓN DE LICENCIA DE CONDUCIR,Servicio municipal,Otros,--,0,7,10,5,22,0.00 %,2021-08-01
CORDOBA,Estancia Vieja,REUNIÓN DE AUTORIDADES COMUNALES,Servicio municipal,Actividades municipales,--,0,0,20,0,20,0.00 %,2021-08-01
CORDOBA,Estancia Vieja,INSCRIPCIÓN VACUNACION COVID19,Trámites,Trámites Municipales,Constancia de inscripción,2,3,3,0,8,0.00 %,2021-08-01
CORDOBA,Estancia Vieja,VACUNACION COVID 19,Servicio municipal,Articulacion municipales,--,0,0,0,0,0,0.00 %,2021-08-01
CORDOBA,Estancia Vieja,TALLER INTRODUCCIÓN A LA MANIPULACIÓN SEGURA DE ALIMENTOS,Servicio municipal,Actividades municipales,--,0,0,0,0,0,0.00 %,2021-08-01
CORDOBA,Estancia Vieja,PROGRAMA DE ENFERMEDADES CRONICAS NO TRANSMISIBLES,Servicio municipal,Articulacion municipales,--,0,0,24,0,24,0.00 %,2021-08-01
CORDOBA,Estancia Vieja,Emprendedoras Digitales,Manos a la obra,Oficios digitales,--,0,0,4,0,4,0.00 %,2021-08-01
CORDOBA,Villa de Soto,Inglés para Nivel Primario,Aprendé más,Idiomas,--,7,0,0,0,7,0.00 %,2021-08-01
CORDOBA,Villa de Soto,Taller de robótica inicial,@prender la compu,Programación,--,14,0,0,0,14,0.00 %,2021-08-01
CORDOBA,Villa de Soto,Taller de Fotografía,Manos a la obra,Oficios digitales,--,0,1,8,0,9,0.00 %,2021-08-01
CORDOBA,Villa de Soto,Navegación Libre,@prender la compu,Navegación libre,--,2,10,0,0,12,0.00 %,2021-08-01
CORDOBA,Villa de Soto,Apoyo Escolar Primario,Aprendé más,Apoyo escolar,--,10,0,0,0,10,0.00 %,2021-08-01
CORDOBA,Ticino,Club de ciencias,Aprendé más,Capacitación en tecnologías,--,8,12,0,0,20,0.00 %,2021-08-01
CORDOBA,Ticino,Taller de computación para adultos,@prender la compu,Alfabetización digital,--,0,0,30,0,30,0.01 %,2021-08-01
CORDOBA,Ticino,Taller de la Memoria,Servicio municipal,Otros,--,0,0,0,0,0,0.00 %,2021-08-01
CORDOBA,Ticino,Control de Vacunación COVID,Servicio municipal,Otros,--,0,0,15,0,15,0.00 %,2021-08-01
CORDOBA,Ticino,Inscripción Vacunación COVID,Trámites,Trámites en general,Constancia de inscripción,0,29,63,3,95,0.02 %,2021-08-01
CORDOBA,Ticino,Creación de CIDI,Trámites,Trámites en general,Constancia de inscripción,0,0,17,0,17,0.00 %,2021-08-01
CORDOBA,Ticino,Navegación Libre,@prender la compu,Navegación libre,--,0,3,1,0,4,0.00 %,2021-08-01
CORDOBA,Ticino,Tramites en general,Trámites,Trámites en general,Constancia de inscripción,0,8,53,3,64,0.01 %,2021-08-01
CORDOBA,Ticino,YOGA para adultos,Aprendé más,Otros,--,0,0,48,0,48,0.01 %,2021-08-01
CORDOBA,Ticino,YOGA para adultos 2 Grupo,Aprendé más,Otros,--,0,0,20,0,20,0.00 %,2021-08-01
CORDOBA,Ticino,YOGA para niños,Aprendé más,Otros,--,8,0,4,0,12,0.00 %,2021-08-01
CORDOBA,Ticino,Exámenes licencia de conducir,Servicio municipal,Otros,--,0,15,6,0,21,0.00 %,2021-08-01
CORDOBA,Ticino,Primaria para Adultos,Aprendé más,Apoyo escolar,--,0,0,39,5,44,0.01 %,2021-08-01
CORDOBA,Ticino,Teatro,Aprendé más,Otros,--,10,2,2,0,14,0.00 %,2021-08-01
CORDOBA,Ticino,Radio 15 de Agosto,Aprendé más,Otros,--,0,0,25,4,29,0.01 %,2021-08-01
CORDOBA,Ticino,Reunión Medio Ambiente,Servicio municipal,Otros,--,0,0,18,0,18,0.00 %,2021-08-01
CORDOBA,Ticino,Capacitación de Poda,Aprendé más,Otros,--,0,0,19,6,25,0.01 %,2021-08-01
BUENOS AIRES,San Andrés de Giles II,Manejo básico de Cámara fotográfica (Virtual),Aprendé más,Otros,--,8,16,12,5,41,0.01 %,2021-08-01
BUENOS AIRES,San Andrés de Giles II,Manejo básico de PC (Virtual),@prender la compu,Alfabetización digital,--,15,6,7,0,28,0.01 %,2021-08-01
BUENOS AIRES,San Andrés de Giles II,Diseño y gráfica vectorial (Virtual),Aprendé más,Capacitación en tecnologías,--,2,10,4,0,16,0.00 %,2021-08-01
BUENOS AIRES,San Andrés de Giles II,Folklore (Virtual),Servicio municipal,"Actividades culturales, deportivas, artísticas",Artísticas y culturales,8,13,22,0,43,0.01 %,2021-08-01
BUENOS AIRES,San Andrés de Giles II,Ritmos Latinos (Virtual),Servicio municipal,"Actividades culturales, deportivas, artísticas",Artísticas y culturales,0,12,15,0,27,0.01 %,2021-08-01
BUENOS AIRES,San Andrés de Giles II,Kinesiología,¿Tenés un proyecto?,Otros,--,10,5,49,36,100,0.02 %,2021-08-01
ENTRE RIOS,Villa Paranacito,PROGRAMA PRESENTE,Servicio municipal,Otros,--,28,24,14,0,66,0.01 %,2021-08-01
ENTRE RIOS,Villa Paranacito,CURSO DE PELUQUERÍA,Servicio municipal,Capacitación,--,0,21,8,0,29,0.01 %,2021-08-01
ENTRE RIOS,Villa Paranacito,TEJEDOR MANUAL,Servicio municipal,Capacitación,--,0,16,5,2,23,0.00 %,2021-08-01
ENTRE RIOS,Villa Paranacito,FOTOGRAFO PROFESIONAL,Servicio municipal,Otros,--,0,21,11,2,34,0.01 %,2021-08-01
ENTRE RIOS,Villa Paranacito,CURSO DE REPOSTERÍA,Servicio municipal,Otros,--,0,36,12,0,48,0.01 %,2021-08-01
ENTRE RIOS,Villa Paranacito,I.S.F.D.C. Villa Paranacito - TICS,Servicio municipal,Otros,--,0,16,12,0,28,0.01 %,2021-08-01
ENTRE RIOS,Villa Paranacito,AUXILIAR EN PANADERÍA,Servicio municipal,Capacitación,--,0,42,16,0,58,0.01 %,2021-08-01
ENTRE RIOS,Villa Paranacito,MARROQUINERÍA,Servicio municipal,Capacitación,--,0,9,4,0,13,0.00 %,2021-08-01
ENTRE RIOS,Villa Paranacito,DECOUPAGE,Servicio municipal,Capacitación,--,16,12,4,0,32,0.01 %,2021-08-01
ENTRE RIOS,Villa Paranacito,MAQUILLAJE PROFESIONAL,Servicio municipal,Capacitación,--,0,6,28,2,36,0.01 %,2021-08-01
ENTRE RIOS,Villa Paranacito,Inscripción para vacunación COVID- 19,Servicio municipal,Otros,--,0,48,12,4,64,0.01 %,2021-08-01
BUENOS AIRES,Saladillo,Impresión 3D,Aprendé más,Capacitación en tecnologías,--,0,16,12,0,28,0.01 %,2021-08-01
BUENOS AIRES,Saladillo,Informática,@prender la compu,Alfabetización digital,--,0,0,0,8,8,0.00 %,2021-08-01
BUENOS AIRES,Saladillo,Robotica,Aprendé más,Capacitación en tecnologías,--,79,21,0,0,100,0.02 %,2021-08-01
BUENOS AIRES,Saladillo,Excel,@prender la compu,Alfabetización digital,--,0,10,28,2,40,0.01 %,2021-08-01
BUENOS AIRES,Saladillo,Programación de Videojuegos,@prender la compu,Programación,--,0,21,9,0,30,0.01 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),Deportes para personas con parálisis cerebral,Videoconferencias,Discapacidad,--,0,0,10,0,10,0.00 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),Procesos didácticos en la educación remota,Videoconferencias,Educación,--,0,0,10,0,10,0.00 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),Procesos didácticos en la educación remota,Videoconferencias,Educación,--,0,0,10,0,10,0.00 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),VC: “Tecnología y Solidaridad: los Puntos Digitales en la Comunidad”,Videoconferencias,Derechos Ciudadanos,--,0,0,15,0,15,0.00 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),Formación como auxiliar apícola,Videoconferencias,Otra videoconferencia,--,0,5,0,0,5,0.00 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),"Introducción a la Electricidad, Electrónica y Tratamiento de RAEE",Aprendé más,Otros,--,0,18,0,0,18,0.00 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),Apoyo Escolar ENVION,Aprendé más,Apoyo escolar,--,0,25,0,0,25,0.01 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),Karate RYOSHI,Servicio municipal,"Actividades culturales, deportivas, artísticas",Deportivas,0,0,0,0,0,0.00 %,2021-08-01
BUENOS AIRES,Suipacha (Buenos Aires),Sede Abierta ENVION,Servicio municipal,Actividades municipales,--,0,53,0,0,53,0.01 %,2021-08-01
BUENOS AIRES,Lobos,Deportes para personas con parálisis cerebral,Videoconferencias,Discapacidad,--,0,0,2,0,2,0.00 %,2021-08-01
BUENOS AIRES,Lobos,Procesos didácticos en la educación remota,Videoconferencias,Educación,--,0,0,2,0,2,0.00 %,2021-08-01
BUENOS AIRES,Lobos,Procesos didácticos en la educación remota,Videoconferencias,Educación,--,0,0,2,0,2,0.00 %,2021-08-01
BUENOS AIRES,Lobos,VC: “Tecnología y Solidaridad: los Puntos Digitales en la Comunidad”,Videoconferencias,Derechos Ciudadanos,--,0,0,2,0,2,0.00 %,2021-08-01
BUENOS AIRES,Lobos,Formación como auxiliar apícola,Videoconferencias,Otra videoconferencia,--,0,0,2,0,2,0.00 %,2021-08-01
BUENOS AIRES,Lobos,ASISTENCIA WEB AL CIUDADANO,Trámites,Trámites en general,Constancia de inscripción,11,25,14,23,73,0.01 %,2021-08-01
BUENOS AIRES,Lobos,BECAS PROGRESAR,Trámites,Trámites Progresar,--,0,23,4,0,27,0.01 %,2021-08-01
BUENOS AIRES,Lobos,EVALUACION DE REGISTRO DE CONDUCIR,Servicio municipal,Otros,--,0,46,32,4,82,0.02 %,2021-08-01
BUENOS AIRES,Lobos,CENTRO DE FORMACION PROFESIONAL Nº401,Aprendé más,Capacitación en tecnologías,--,0,0,351,0,351,0.07 %,2021-08-01
BUENOS AIRES,Lincoln,Tramites Bancos,Trámites,Trámites en general,Constancia de inscripción,0,100,200,100,400,0.08 %,2021-08-01
BUENOS AIRES,Lincoln,Tramites Municipales,Trámites,Trámites Municipales,Constancia de inscripción,0,50,150,100,300,0.06 %,2021-08-01
BUENOS AIRES,Lincoln,Permisos nacionales y municipales,Trámites,Trámites en general,Constancia de inscripción,0,0,0,0,0,0.00 %,2021-08-01
BUENOS AIRES,Lincoln,Digitalización de documentos,Manos a la obra,Oficios digitales,--,0,16,0,0,16,0.00 %,2021-08-01
BUENOS AIRES,Lincoln,Botón de pánico,@prender la compu,Programación,--,0,0,16,0,16,0.00 %,2021-08-01
BUENOS AIRES,Lincoln,Taller de Autoestima y Liderazgo,@prender la compu,Otros,--,0,0,0,0,0,0.00 %,2021-08-01
BUENOS AIRES,Lincoln,Diplomado de Liderazgo Social,@prender la compu,Otros,--,0,0,0,0,0,0.00 %,2021-08-01
BUENOS AIRES,Lincoln,Ley Micaela,@prender la compu,Otros,--,0,0,0,0,0,0.00 %,2021-08-01
BUENOS AIRES,Lincoln,Capacitación en Liderazgo Municipal,@prender la compu,Otros,--,0,0,0,0,0,0.00 %,2021-08-01
